2013,30,1712.954757985639,0.5949975134513131
2014,29,7161.428159604965,0.7996369172236935
2015,28,4087.2678549902603,0.692783400300041
2016,27,1300.5918117231242,0.2344928531906132
2017,32,3846.0034211791094,0.49667205084108795
2013,58,4031.888076923077,0.25966287920016606
2014,57,8106.210065880165,0.5639522904745793
2015,56,12234.017462365362,0.2563190256323884
2016,62,4615.680220629003,0.650226608382567
2017,60,3633.4467408541577,0.40932208618265703
